Customer_Policy_ID,Customer_ID,Customer_Policy_Type,Customer_Coverage_Amount,Customer_Annual_Premium,Policy_Start_Date,Policy_End_Date,Policy_Duration_Days,Agent_ID,Customer_Policy_Status,Premium_Collected
POL51411,CUST11985,Health,625945.0,43279.9,2024-01-26,2025-03-15,414,AGT5185,Lapsed,49090.078
POL51413,CUST11914,Term,648902.0,38879.7,2022-11-27,2023-05-21,175,AGT5226,Cancelled,18640.952
POL51414,CUST11042,Property,930295.0,31903.4,2023-01-26,2025-07-07,893,AGT5025,Lapsed,78054.072
POL51416,CUST10577,Property,250137.0,17048.1,2021-01-04,2024-05-18,1230,AGT5162,Active,57449.762
POL51417,CUST10812,Whole,362806.0,4531.9,2022-06-22,2025-01-16,939,AGT5241,Active,11658.778
POL51418,CUST10140,Whole,614623.0,32435.6,2021-07-03,2025-07-17,1475,AGT5055,Lapsed,131075.37
POL51421,CUST10077,Whole,453118.0,43379.4,2024-03-19,2024-07-31,134,AGT5185,Active,15925.588
POL51422,CUST11400,Whole,144737.0,43974.5,2022-07-18,2024-09-22,797,AGT5269,Lapsed,96021.032
POL51423,CUST10587,Whole,440912.0,28084.7,2024-04-12,2024-07-13,92,AGT5298,Active,7078.883
POL51424,CUST11847,Whole,227131.0,26470.5,2023-07-20,2024-09-04,412,AGT5221,Active,29879.03
POL51426,CUST10131,Health,533041.0,4379.92,2023-12-30,2025-07-08,556,AGT5024,Cancelled,6671.878
POL51427,CUST10862,Property,113567.0,39512.8,2021-07-15,2024-01-16,915,AGT5211,Lapsed,99052.636
POL51428,CUST10756,Term,275704.0,45536.1,2024-01-10,2025-01-14,370,AGT5087,Cancelled,46159.882
POL51431,CUST10805,Vehicle,232445.0,14486.2,2024-07-11,2025-07-10,364,AGT5187,Active,14446.512
POL51434,CUST10931,Whole,997375.0,5358.35,2024-03-26,2024-10-02,190,AGT5222,Lapsed,2789.278
POL51435,CUST10305,Property,224683.0,31309.5,2024-04-24,2024-11-07,197,AGT5221,Active,16898.552
POL51438,CUST10745,Property,423213.0,48094.7,2023-11-11,2024-08-25,288,AGT5102,Cancelled,37948.695
POL51439,CUST10119,Health,935989.0,37603.0,2021-01-24,2025-01-11,1448,AGT5099,Active,149175.737
POL51440,CUST10930,Term,509789.0,29944.6,2021-01-18,2021-08-30,224,AGT5003,Cancelled,18376.96
POL51441,CUST10044,Term,314620.0,11334.9,2020-08-29,2024-01-30,1249,AGT5268,Active,38787.096
POL51442,CUST11025,Property,277280.0,47299.5,2022-11-30,2024-07-15,593,AGT5014,Cancelled,76845.489
POL51443,CUST10804,Vehicle,561957.0,44218.6,2024-04-20,2024-10-08,171,AGT5109,Cancelled,20716.111
POL51444,CUST12304,Vehicle,734666.0,18545.8,2021-08-13,2022-10-23,436,AGT5059,Active,22153.339
POL51446,CUST11465,Vehicle,885124.0,12290.5,2023-05-04,2024-05-02,364,AGT5042,Cancelled,12256.827
POL51447,CUST11875,Whole,785321.0,48285.2,2020-12-20,2022-04-30,496,AGT5273,Lapsed,65614.957
POL51448,CUST11212,Property,692379.0,9182.18,2024-06-21,2025-03-06,258,AGT5015,Lapsed,6490.418
POL51449,CUST11417,Vehicle,859925.0,8094.05,2022-01-02,2022-01-08,6,AGT5232,Lapsed,133.053
POL51450,CUST11139,Property,233103.0,24828.8,2024-01-22,2024-12-17,330,AGT5024,Active,22447.956
POL51451,CUST11014,Whole,608982.0,13758.1,2021-07-06,2024-03-11,979,AGT5129,Lapsed,36901.863
POL51452,CUST11032,Term,795457.0,16540.9,2022-06-19,2025-01-25,951,AGT5152,Cancelled,43096.975
POL51455,CUST10550,Whole,466841.0,18248.4,2022-11-24,2023-04-20,147,AGT5289,Cancelled,7349.356
POL51456,CUST11395,Vehicle,447943.0,23984.4,2021-11-07,2024-02-05,820,AGT5259,Lapsed,53882.762
POL51457,CUST10871,Health,930189.0,46170.7,2023-12-22,2024-01-22,31,AGT5190,Active,3921.347
POL51458,CUST11580,Health,735618.0,19249.7,2020-08-28,2025-03-11,1656,AGT5043,Lapsed,87335.625
POL51461,CUST11127,Vehicle,371812.0,39561.9,2024-05-25,2025-05-09,349,AGT5061,Lapsed,37827.68
POL51462,CUST10695,Whole,331361.0,24812.2,2023-03-26,2024-12-24,639,AGT5077,Active,43438.345
POL51463,CUST11325,Vehicle,843912.0,15183.2,2020-11-23,2022-06-03,557,AGT5247,Active,23169.979
POL51464,CUST10727,Term,834974.0,44189.0,2020-11-09,2021-03-10,121,AGT5159,Lapsed,14648.956
POL51465,CUST10752,Property,826714.0,32613.8,2022-11-27,2023-06-02,187,AGT5260,Active,16708.988
POL51467,CUST10625,Property,428899.0,7192.03,2023-08-25,2024-11-04,437,AGT5058,Cancelled,8610.732
POL51469,CUST11486,Property,116325.0,10767.3,2020-11-30,2021-12-27,392,AGT5204,Cancelled,11563.785
POL51470,CUST10001,Term,956149.0,31061.2,2020-10-01,2024-04-24,1301,AGT5000,Cancelled,110714.031
POL51472,CUST10437,Vehicle,566111.0,5059.46,2021-05-03,2024-12-11,1318,AGT5256,Active,18269.502
POL51473,CUST10701,Term,999774.0,16535.6,2023-03-25,2024-02-08,320,AGT5229,Active,14496.964
POL51474,CUST11527,Property,758323.0,39397.2,2022-11-09,2022-12-29,50,AGT5045,Cancelled,5396.877
POL51475,CUST10210,Term,357186.0,38277.5,2023-04-15,2025-06-14,791,AGT5065,Active,82952.062
POL51476,CUST11119,Whole,142458.0,49847.1,2024-03-20,2025-04-28,404,AGT5185,Active,55173.228
POL51477,CUST12390,Term,297989.0,4078.16,2023-12-22,2024-09-25,278,AGT5184,Cancelled,3106.105
POL51478,CUST12294,Health,624423.0,16051.1,2021-05-08,2025-04-12,1435,AGT5059,Active,63105.01
POL51479,CUST12472,Whole,158655.0,13687.6,2020-11-09,2022-02-05,453,AGT5230,Cancelled,16987.624
POL51481,CUST12164,Term,117164.0,20592.5,2023-04-09,2025-06-08,791,AGT5128,Cancelled,44626.486
POL51482,CUST10550,Property,559706.0,44077.6,2022-06-06,2024-05-25,719,AGT5206,Active,86826.834
POL51484,CUST11322,Vehicle,931716.0,18324.4,2024-03-02,2024-09-03,185,AGT5265,Cancelled,9287.71
POL51485,CUST10895,Vehicle,977654.0,28514.5,2021-10-31,2023-05-25,571,AGT5062,Active,44607.615
POL51486,CUST11121,Whole,757570.0,41705.4,2022-12-27,2023-04-25,119,AGT5133,Active,13597.103
POL51493,CUST10303,Term,975248.0,9119.66,2023-01-30,2025-07-03,885,AGT5029,Cancelled,22112.052
POL51495,CUST10827,Property,203650.0,34842.2,2021-04-27,2022-06-07,406,AGT5279,Cancelled,38755.981
POL51496,CUST10346,Term,647548.0,16670.0,2021-01-11,2023-11-17,1040,AGT5002,Active,47498.082
POL51497,CUST11658,Property,810654.0,41364.4,2022-12-29,2024-01-31,398,AGT5128,Lapsed,45104.195
POL51499,CUST12342,Vehicle,727818.0,34585.4,2023-01-01,2023-03-03,61,AGT5259,Active,5780.026
POL51500,CUST10659,Vehicle,356828.0,48600.5,2023-12-15,2024-08-26,255,AGT5196,Cancelled,33953.774
POL51501,CUST11832,Whole,747528.0,14545.6,2020-08-15,2021-10-29,440,AGT5093,Cancelled,17534.422
POL51502,CUST12458,Vehicle,416379.0,15812.4,2021-06-19,2023-10-31,864,AGT5124,Active,37429.9
POL51504,CUST10573,Property,346401.0,44186.9,2021-06-23,2022-03-18,268,AGT5272,Cancelled,32444.08
POL51505,CUST11951,Property,901899.0,44561.6,2021-12-08,2024-10-18,1045,AGT5192,Lapsed,127580.471
POL51507,CUST12013,Vehicle,566925.0,30785.5,2023-02-07,2024-02-04,362,AGT5292,Active,30532.468
POL51509,CUST10064,Property,688342.0,11468.7,2022-01-31,2024-03-07,766,AGT5119,Active,24068.559
POL51510,CUST12110,Whole,842629.0,10125.3,2022-05-29,2023-03-25,300,AGT5283,Lapsed,8322.164
POL51511,CUST10005,Term,889686.0,21228.2,2023-12-12,2024-11-12,336,AGT5225,Cancelled,19541.576
POL51512,CUST11950,Health,335718.0,21125.1,2023-12-12,2024-03-18,97,AGT5173,Lapsed,5614.068
POL51513,CUST11829,Health,162170.0,16510.7,2021-04-23,2022-02-04,287,AGT5294,Active,12982.386
POL51515,CUST11281,Vehicle,413246.0,16664.6,2021-08-06,2024-04-23,991,AGT5219,Lapsed,45245.53
POL51516,CUST11936,Whole,457505.0,30580.4,2021-09-04,2025-06-01,1366,AGT5287,Active,114446.1
POL51517,CUST10932,Vehicle,114751.0,17243.9,2023-10-08,2025-02-09,490,AGT5057,Cancelled,23149.345
POL51518,CUST11706,Health,759044.0,31300.7,2022-04-13,2024-08-04,844,AGT5005,Cancelled,72377.509
POL51519,CUST10229,Health,348501.0,20181.2,2022-09-25,2024-03-03,525,AGT5188,Active,29027.753
POL51520,CUST10746,Health,966844.0,26134.0,2024-01-20,2025-05-22,488,AGT5076,Active,34940.8
POL51521,CUST10120,Health,411057.0,44406.5,2020-11-10,2024-07-18,1346,AGT5112,Cancelled,163756.573
POL51524,CUST11771,Vehicle,296453.0,29469.9,2022-08-23,2023-07-31,342,AGT5063,Active,27612.893
POL51526,CUST10529,Property,540769.0,16714.7,2021-11-24,2024-06-22,941,AGT5102,Active,43091.87
POL51528,CUST10070,Health,405779.0,4708.73,2023-05-05,2025-01-20,626,AGT5120,Lapsed,8075.794
POL51529,CUST11080,Vehicle,846353.0,36650.3,2024-03-15,2025-02-25,347,AGT5141,Lapsed,34842.888
POL51534,CUST10433,Term,558638.0,19537.4,2023-06-02,2023-12-28,209,AGT5241,Active,11187.169
POL51535,CUST10769,Whole,318509.0,35504.7,2022-02-15,2022-12-07,295,AGT5218,Cancelled,28695.579
POL51537,CUST10401,Property,688830.0,35927.8,2024-02-09,2025-07-08,515,AGT5215,Cancelled,50692.649
POL51538,CUST10949,Health,573502.0,37158.3,2022-02-22,2022-03-22,28,AGT5084,Cancelled,2850.5
POL51541,CUST10425,Property,519086.0,4099.3,2020-08-03,2023-09-08,1131,AGT5284,Active,12702.215
POL51542,CUST11131,Term,594513.0,49064.5,2021-12-10,2024-03-08,819,AGT5098,Active,110092.673
POL51543,CUST12178,Term,124011.0,29845.4,2022-11-01,2024-03-03,488,AGT5211,Lapsed,39902.891
POL51544,CUST11319,Vehicle,474799.0,49619.6,2023-08-23,2025-01-11,507,AGT5114,Active,68923.664
POL51545,CUST12275,Whole,663998.0,40211.9,2024-06-11,2025-05-03,326,AGT5293,Active,35915.286
POL51547,CUST10080,Health,272160.0,15653.8,2024-06-21,2025-05-28,341,AGT5009,Cancelled,14624.509
POL51548,CUST11740,Property,328479.0,25048.2,2021-10-29,2023-02-13,472,AGT5096,Lapsed,32391.097
POL51549,CUST10690,Property,271810.0,28085.6,2022-10-27,2024-08-02,645,AGT5208,Active,49630.718
POL51550,CUST10036,Property,213177.0,25588.0,2021-02-23,2024-04-29,1161,AGT5233,Cancelled,81390.871
POL51553,CUST12151,Property,208792.0,40176.1,2024-07-06,2025-07-11,370,AGT5287,Active,40726.458
POL51555,CUST10770,Whole,411480.0,6813.47,2022-09-03,2023-02-06,156,AGT5216,Lapsed,2912.058
POL51557,CUST12284,Term,318594.0,14405.7,2022-06-01,2023-10-10,496,AGT5120,Lapsed,19575.965
POL51558,CUST11881,Vehicle,421927.0,42793.7,2020-12-23,2022-08-26,611,AGT5022,Lapsed,71635.481
POL51559,CUST11826,Vehicle,997256.0,33294.6,2022-10-14,2024-10-24,741,AGT5069,Active,67592.599
POL51560,CUST11962,Whole,551250.0,45784.5,2021-03-16,2022-02-10,331,AGT5014,Lapsed,41519.642
POL51561,CUST12312,Term,181211.0,21275.9,2023-10-01,2024-09-25,360,AGT5183,Lapsed,20984.449
POL51565,CUST12136,Property,557552.0,12824.3,2021-03-24,2022-04-28,400,AGT5220,Cancelled,14054.027
POL51566,CUST10297,Health,314395.0,20471.1,2023-02-11,2023-06-15,124,AGT5238,Lapsed,6954.565
POL51567,CUST11669,Property,969590.0,15774.2,2022-06-06,2025-06-11,1101,AGT5098,Cancelled,47581.902
POL51568,CUST12305,Vehicle,910854.0,23504.4,2023-12-02,2024-03-14,103,AGT5030,Active,6632.748
POL51570,CUST12393,Property,184848.0,31750.3,2023-04-18,2024-06-24,433,AGT5124,Active,37665.424
POL51571,CUST10379,Property,728715.0,20122.2,2021-05-17,2022-02-03,262,AGT5025,Active,14443.881
POL51572,CUST10962,Health,544746.0,19415.7,2022-04-30,2024-08-24,847,AGT5093,Lapsed,45055.063
POL51573,CUST11104,Vehicle,281963.0,26201.9,2024-06-28,2025-04-23,299,AGT5101,Cancelled,21464.022
POL51574,CUST11872,Term,161248.0,27574.6,2021-09-22,2023-01-24,489,AGT5192,Lapsed,36942.409
POL51575,CUST11144,Term,867534.0,23930.4,2021-04-19,2023-04-24,735,AGT5241,Active,48188.614
POL51577,CUST10407,Whole,287678.0,47699.5,2023-12-11,2024-11-01,326,AGT5293,Active,42602.841
POL51578,CUST11961,Property,364137.0,23700.1,2021-02-11,2023-03-17,764,AGT5120,Active,49607.881
POL51579,CUST10333,Whole,142883.0,29012.3,2023-11-19,2023-12-31,42,AGT5204,Cancelled,3338.402
POL51580,CUST11494,Whole,128005.0,3182.21,2023-04-17,2023-08-28,133,AGT5176,Active,1159.545
POL51581,CUST10030,Whole,962893.0,26138.1,2023-01-06,2024-02-10,400,AGT5000,Active,28644.493
POL51582,CUST11831,Term,465619.0,3843.19,2024-02-12,2025-01-10,333,AGT5200,Cancelled,3506.253
POL51583,CUST11329,Health,262041.0,20079.9,2021-11-13,2022-06-13,212,AGT5127,Cancelled,11662.846
POL51584,CUST10601,Whole,964859.0,22791.3,2023-06-28,2024-03-02,248,AGT5104,Lapsed,15485.596
POL51585,CUST10208,Term,521988.0,45295.1,2021-11-22,2024-05-28,918,AGT5207,Cancelled,113920.279
POL51587,CUST10911,Whole,970649.0,17862.3,2024-02-07,2024-02-24,17,AGT5054,Active,831.943
POL51589,CUST10239,Health,267066.0,21772.2,2022-09-18,2023-06-11,266,AGT5235,Lapsed,15866.864
POL51590,CUST11246,Property,535976.0,25276.2,2021-01-29,2023-01-02,703,AGT5140,Lapsed,48682.654
POL51591,CUST11017,Property,296163.0,21586.9,2021-04-03,2024-03-24,1086,AGT5101,Cancelled,64228.42
POL51593,CUST10518,Whole,313235.0,20254.8,2024-07-19,2024-09-07,50,AGT5218,Lapsed,2774.63
POL51594,CUST10890,Property,930436.0,33184.3,2021-07-11,2021-09-05,56,AGT5184,Lapsed,5091.29
POL51595,CUST11049,Whole,155478.0,23301.3,2023-07-19,2024-08-12,390,AGT5020,Lapsed,24897.279
POL51597,CUST12339,Term,435310.0,32802.4,2023-03-30,2024-10-29,579,AGT5032,Active,52034.492
POL51598,CUST11905,Property,197753.0,36769.5,2024-01-27,2025-01-10,349,AGT5108,Lapsed,35157.686
POL51600,CUST11344,Property,759646.0,25651.1,2023-10-16,2024-10-22,372,AGT5029,Active,26143.039
POL51601,CUST10482,Whole,952181.0,5224.33,2024-06-26,2025-04-25,303,AGT5006,Lapsed,4336.91
POL51603,CUST10044,Term,239751.0,20428.7,2020-09-07,2023-08-23,1080,AGT5066,Lapsed,60446.564
POL51604,CUST10135,Term,583951.0,7342.53,2024-01-18,2025-02-14,393,AGT5244,Cancelled,7905.793
POL51606,CUST11283,Term,276921.0,24452.2,2024-02-29,2024-10-04,218,AGT5061,Active,14604.328
POL51607,CUST11728,Term,325207.0,30265.9,2022-02-08,2024-01-14,705,AGT5080,Active,58458.793
POL51608,CUST12374,Term,312760.0,13986.3,2023-06-21,2024-02-10,234,AGT5153,Lapsed,8966.559
POL51610,CUST11523,Term,386711.0,27535.4,2021-07-31,2022-09-09,405,AGT5162,Lapsed,30552.978
POL51615,CUST11944,Health,794953.0,15635.3,2021-09-21,2024-07-18,1031,AGT5250,Cancelled,44164.368
POL51617,CUST10471,Whole,921584.0,24188.5,2023-06-24,2023-09-04,72,AGT5181,Cancelled,4771.43
POL51618,CUST11783,Term,326926.0,35370.9,2022-03-11,2022-09-02,175,AGT5287,Cancelled,16958.651
POL51619,CUST11676,Property,722977.0,28520.8,2024-05-06,2025-05-11,370,AGT5178,Lapsed,28911.496
POL51622,CUST11005,Term,226658.0,32643.9,2021-12-31,2023-02-18,414,AGT5203,Cancelled,37026.232
POL51623,CUST11861,Term,805368.0,34736.0,2020-08-20,2023-08-23,1098,AGT5128,Cancelled,104493.501
POL51624,CUST10681,Vehicle,996708.0,18158.9,2023-10-15,2024-11-17,399,AGT5147,Cancelled,19850.414
POL51625,CUST11395,Vehicle,361154.0,47745.0,2024-06-23,2024-12-05,165,AGT5103,Cancelled,21583.356
POL51626,CUST11512,Whole,531460.0,30167.0,2023-06-27,2025-02-03,587,AGT5027,Active,48515.148
POL51628,CUST11610,Health,445653.0,11545.4,2023-05-25,2024-03-15,295,AGT5278,Active,9331.214
POL51629,CUST12197,Health,612675.0,31529.6,2023-05-10,2024-11-22,562,AGT5082,Lapsed,48546.946
POL51631,CUST11403,Health,510704.0,32334.7,2022-10-10,2022-11-27,48,AGT5007,Lapsed,4252.235
POL51633,CUST12281,Term,224389.0,29071.0,2024-07-01,2025-03-10,252,AGT5215,Active,20070.937
POL51634,CUST11706,Property,647467.0,4829.94,2023-02-09,2023-09-08,211,AGT5181,Lapsed,2792.102
POL51635,CUST10797,Whole,552038.0,20560.2,2024-03-31,2025-03-22,356,AGT5166,Cancelled,20053.236
POL51636,CUST12034,Vehicle,531389.0,9076.26,2024-05-19,2025-05-22,368,AGT5226,Active,9150.859
POL51639,CUST11019,Vehicle,413102.0,24697.3,2024-01-17,2024-05-06,110,AGT5078,Active,7443.022
POL51642,CUST11341,Vehicle,164637.0,11814.8,2023-09-02,2025-03-21,566,AGT5221,Cancelled,18321.032
POL51644,CUST10079,Term,849710.0,26661.7,2023-11-26,2024-09-02,281,AGT5149,Cancelled,20525.857
POL51645,CUST11046,Term,756060.0,18725.8,2023-05-19,2024-08-02,441,AGT5157,Active,22624.871
POL51647,CUST11147,Vehicle,829328.0,21039.6,2020-11-22,2022-12-21,759,AGT5205,Lapsed,43750.839
POL51648,CUST10785,Property,278327.0,43788.2,2022-09-09,2022-09-28,19,AGT5000,Lapsed,2279.386
POL51649,CUST11673,Whole,233039.0,9652.92,2021-07-07,2022-07-18,376,AGT5254,Lapsed,9943.83
POL51650,CUST12234,Whole,970922.0,28437.2,2024-06-02,2025-05-04,336,AGT5151,Active,26177.806
POL51651,CUST11010,Property,973074.0,34126.6,2022-09-12,2024-12-25,835,AGT5006,Lapsed,78070.441
POL51654,CUST10994,Property,986344.0,47623.8,2022-04-16,2024-11-27,956,AGT5216,Lapsed,124735.213
POL51655,CUST11032,Term,854556.0,36029.9,2023-12-18,2024-06-16,181,AGT5054,Lapsed,17866.882
POL51656,CUST11313,Vehicle,207358.0,15567.5,2024-03-02,2024-06-01,91,AGT5250,Active,3881.212
POL51657,CUST12228,Health,863132.0,4306.89,2024-07-12,2024-10-03,83,AGT5156,Cancelled,979.375
POL51658,CUST10773,Vehicle,498994.0,23630.7,2024-05-23,2024-10-10,140,AGT5132,Active,9063.83
POL51659,CUST12490,Whole,189220.0,17225.6,2023-05-02,2023-12-28,240,AGT5051,Lapsed,11326.422
POL51660,CUST12490,Health,842509.0,28480.1,2023-06-27,2024-09-22,453,AGT5238,Lapsed,35346.535
POL51662,CUST11753,Health,138945.0,30137.2,2023-09-27,2024-10-07,376,AGT5243,Active,31045.444
POL51663,CUST11450,Vehicle,964479.0,13633.5,2022-05-03,2023-10-10,525,AGT5066,Lapsed,19609.829
POL51664,CUST11586,Vehicle,901675.0,7981.74,2022-12-17,2025-07-09,935,AGT5191,Lapsed,20446.375
POL51666,CUST11312,Term,552954.0,19027.2,2023-09-15,2025-07-18,672,AGT5006,Lapsed,35030.9
POL51667,CUST10204,Vehicle,959335.0,36220.3,2023-10-03,2024-02-27,147,AGT5280,Active,14587.354
POL51668,CUST11953,Term,187335.0,13751.9,2023-05-26,2025-01-15,600,AGT5058,Active,22605.863
POL51669,CUST10603,Whole,937202.0,9035.34,2022-06-08,2025-06-23,1111,AGT5050,Active,27502.09
POL51670,CUST11440,Vehicle,412694.0,7645.02,2022-05-01,2023-02-20,295,AGT5071,Active,6178.852
POL51672,CUST11885,Term,570832.0,27243.8,2020-11-30,2022-09-22,661,AGT5059,Cancelled,49337.402
POL51674,CUST12161,Property,142379.0,49545.8,2023-12-17,2025-07-07,568,AGT5244,Cancelled,77101.409
POL51675,CUST11942,Whole,947457.0,9717.13,2022-11-05,2025-04-29,906,AGT5045,Lapsed,24119.78
POL51677,CUST10895,Vehicle,686977.0,49505.3,2024-01-29,2025-01-21,358,AGT5286,Cancelled,48555.883
POL51678,CUST11621,Property,233714.0,36639.9,2024-06-02,2024-08-17,76,AGT5220,Active,7629.13
POL51679,CUST11469,Vehicle,328703.0,18321.2,2023-09-02,2024-01-19,139,AGT5063,Active,6977.115
POL51680,CUST11342,Health,594638.0,18463.6,2023-05-27,2024-09-08,470,AGT5220,Cancelled,23775.047
POL51681,CUST11385,Health,884269.0,11682.8,2022-01-25,2022-02-03,9,AGT5230,Active,288.069
POL51682,CUST12325,Health,166918.0,36218.6,2022-08-14,2023-06-03,293,AGT5208,Lapsed,29074.109
POL51684,CUST10747,Health,649504.0,6183.98,2021-01-30,2023-05-11,831,AGT5025,Active,14079.144
POL51685,CUST12475,Whole,879422.0,29437.7,2022-11-16,2024-04-06,507,AGT5245,Active,40890.175
POL51686,CUST10680,Health,265602.0,36382.2,2023-01-13,2023-08-11,210,AGT5042,Cancelled,20932.225
POL51687,CUST11858,Property,554358.0,48814.4,2023-04-24,2025-05-21,758,AGT5098,Cancelled,101373.466
POL51689,CUST10713,Term,952433.0,39907.1,2023-07-11,2025-01-18,557,AGT5172,Cancelled,60899.328
POL51690,CUST10383,Vehicle,586379.0,4088.97,2023-06-27,2024-09-03,434,AGT5124,Active,4861.953
POL51691,CUST11215,Property,639397.0,44201.3,2023-08-02,2024-07-13,346,AGT5152,Lapsed,41900.41
POL51692,CUST10033,Property,596678.0,13606.8,2024-02-06,2025-05-04,453,AGT5024,Cancelled,16887.344
POL51694,CUST11750,Health,182524.0,22778.3,2024-03-10,2024-08-22,165,AGT5299,Active,10297.04
POL51695,CUST12392,Health,860797.0,3315.0,2022-02-20,2022-04-21,60,AGT5067,Active,544.932
POL51696,CUST10945,Whole,266909.0,30051.8,2023-09-12,2025-04-13,579,AGT5086,Cancelled,47671.212
POL51697,CUST12062,Property,308101.0,38053.4,2021-05-29,2024-03-21,1027,AGT5216,Cancelled,107070.799
POL51698,CUST12439,Vehicle,761071.0,26673.9,2023-07-23,2025-04-30,647,AGT5120,Cancelled,47282.228
POL51699,CUST10076,Health,405243.0,20419.0,2023-04-09,2025-04-18,740,AGT5227,Active,41397.425
POL51702,CUST10692,Whole,373562.0,8263.26,2024-01-03,2024-10-20,291,AGT5270,Active,6587.969
POL51704,CUST10760,Property,827715.0,10413.2,2023-08-28,2024-02-24,180,AGT5130,Active,5135.277
POL51707,CUST10646,Term,615659.0,18927.0,2023-05-30,2025-05-05,706,AGT5279,Active,36609.485
POL51710,CUST10688,Property,830583.0,20062.7,2023-01-10,2025-07-07,909,AGT5042,Lapsed,49964.368
POL51711,CUST10085,Property,471867.0,37289.2,2023-12-18,2025-06-22,552,AGT5032,Cancelled,56393.53
POL51712,CUST12205,Term,386084.0,18305.0,2023-03-06,2023-11-20,259,AGT5103,Active,12989.027
POL51713,CUST11944,Health,900430.0,43962.4,2021-09-02,2023-06-22,658,AGT5200,Active,79252.765
POL51714,CUST11186,Health,879960.0,40205.1,2024-03-01,2025-02-01,337,AGT5150,Lapsed,37120.873
POL51715,CUST12446,Health,596991.0,6338.39,2024-01-16,2024-07-06,172,AGT5067,Cancelled,2986.858
POL51717,CUST11529,Health,770631.0,17404.7,2022-05-16,2024-03-24,678,AGT5146,Lapsed,32329.826
POL51718,CUST12145,Property,469169.0,11287.5,2023-11-17,2025-02-17,458,AGT5113,Lapsed,14163.493
POL51719,CUST11721,Term,257260.0,18967.7,2021-02-07,2023-12-17,1043,AGT5232,Cancelled,54200.852
POL51720,CUST10515,Property,485923.0,8040.2,2024-04-08,2024-08-20,134,AGT5038,Active,2951.745
POL51722,CUST10121,Property,724193.0,36817.4,2023-11-20,2025-07-22,610,AGT5121,Active,61530.449
POL51723,CUST10556,Whole,301625.0,47198.4,2020-12-31,2022-10-14,652,AGT5278,Cancelled,84310.567
POL51724,CUST12008,Vehicle,266761.0,5760.73,2024-04-23,2025-03-25,336,AGT5012,Cancelled,5303.028
POL51725,CUST10546,Property,466834.0,45983.0,2021-07-24,2023-11-19,848,AGT5208,Cancelled,106831.737
POL51726,CUST10524,Term,322991.0,9902.61,2024-03-29,2024-07-08,101,AGT5235,Lapsed,2740.174
POL51727,CUST10734,Vehicle,193840.0,49075.0,2023-01-03,2023-11-06,307,AGT5044,Active,41276.781
POL51728,CUST11649,Vehicle,657445.0,46304.0,2023-01-26,2024-11-04,648,AGT5022,Cancelled,82205.458
POL51729,CUST10950,Term,698688.0,21002.4,2022-11-01,2022-12-25,54,AGT5011,Cancelled,3107.204
POL51730,CUST11616,Property,338493.0,9779.86,2023-10-24,2025-01-17,451,AGT5206,Active,12084.156
POL51731,CUST11881,Property,591347.0,47554.0,2022-11-08,2024-01-07,425,AGT5258,Active,55371.096
POL51732,CUST10939,Property,463775.0,5895.73,2022-08-03,2023-07-10,341,AGT5214,Lapsed,5508.066
POL51733,CUST11742,Health,363019.0,11037.4,2022-08-05,2023-04-04,242,AGT5050,Cancelled,7317.947
POL51735,CUST10527,Vehicle,258232.0,36830.4,2023-03-25,2025-02-02,680,AGT5106,Active,68615.54
POL51737,CUST11630,Vehicle,193233.0,37419.9,2021-10-20,2024-11-25,1132,AGT5181,Active,116052.95
